页码,税则号列,货品名称,最惠国税率,普通税率,出口税率,暂定税率
243,7203,直接从铁矿还原所得的铁产品及其他海绵铁产品，块、团、团粒及类似形状；按重量计纯度在 99.94% 及以上的铁，块、团、团粒及类似形状：, , , , 
243,72029999,----其他,2,11, , 
243,72029991,----按重量计稀土元素总含量在10%以上的,2,11, , 
243,7202999,---其他：, , , , 
243,72029919,----其他,2,11, , 
243,72029912,----磁粉,2,11, , 
243,72029911,----速凝永磁片,2,11, , 
243,7202991,---钕铁硼合金：, , , , 
243,720299,--其他：, , , , 
页码,税则号列,货品名称,最惠国税率,普通税率,出口税率,暂定税率
244,72029300,--铌铁,2,11, ,1
244,72029290,---其他,9,30, , 
244,72029210,---按重量计含钒量在 75% 及以上,9,30, , 
244,720292,--钒铁：, , , , 
244,72029100,--钛铁及硅钛铁,2,11, , 
244,72029,-其他：, , , , 
244,72028020,---硅钨铁,2,11, , 
244,72028010,---钨铁,2,11, ,1
244,72028,-钨铁及硅钨铁：, , , , 
244,72027000,-钼铁,2,11, ,1
244,72026000,-镍铁,2,11, ,0
244,72025000,-硅铬铁,2,11, , 
244,72024900,--其他,2,8,40,1
244,72024100,--按重量计含碳量在 4% 以上,2,8,40,0
244,72024,-铬铁：, , , , 
244,72023000,-硅锰铁,2,11,20, 
244,72022900,--其他,2,11,25, 
244,72022100,--按重量计含硅量在 55% 以上,2,11,25, 
244,72022,-硅铁：, , , , 
244,72021900,--其他,2,11,20, 
页码,税则号列,货品名称,最惠国税率,普通税率,出口税率,暂定税率
245,72021100,--按重量计含碳量在 2% 以上,2,11,20, 
245,72021,-锰铁：, , , , 
245,7202,铁合金：, , , , 
245,72015000,-合金生铁；镜铁,1,8,20, 
245,72012000,-非合金生铁，按重量计含磷量在0.5% 以上,1,8,20, 
245,72011000,-非合金生铁，按重量计含磷量在 0.5% 及以下,1,8,20, 
245,7201,第一分章原料；粒状及 粉状产品, , , , 
245,7201,生铁及镜铁，锭、块或其他初级形状：, , , , 
245,71189000,-其他,0,0, , 
245,71181000,-非法定货币的硬币（金币除外),0,0, , 
245,7118,硬币：, , , , 
245,71179000,-其他,18,130, , 
245,71171900,--其他,8,130, , 
245,71171100,--袖扣、饰扣,10,130, , 
245,71171,-贱金属制，不论是否镀贵金属：, , , , 
245,7117,仿首饰：, , , , 
245,71162000,-宝石或半宝石（天然、合成或再造)制,10,130, , 
245,71161000,-天然或养殖珍珠制,10,130, , 
245,7116,用天然或养殖珍珠、宝石或半宝石（天然、合成或再造)制成的物品：, , , , 
245,71159090,---其他,35,100, , 
页码,税则号列,货品名称,最惠国税率,普通税率,出口税率,暂定税率
246,71159010,---工业或实验室用,3,11, ,0
246,71159,-其他：, , , , 
246,71151000,-金属丝布或格栅形状的铂催化剂,3,11, , 
246,7115,贵金属或包贵金属的其他制品：, , , , 
246,71142000,-以贱金属为底的包贵金属制,10,100, , 
246,71141900,--其他贵金属制，不论是否包、镀贵金属,10,100, , 
246,71141100,--银制，不论是否包、镀其他贵金属,10,100, , 
246,71141,-贵金属制，不论是否包、镀贵金属：, , , , 
246,7114,贵金属或包贵金属制的金银器及其零件：, , , , 
246,71132090,---其他,10,130, , 
246,71132010,---镶嵌钻石的,10,130, , 
246,71132,-以贱金属为底的包贵金属制：, , , , 
246,71131999,----其他,10,130, , 
246,71131991,----镶嵌钻石的,10,130, , 
246,7113199,---其他：, , , , 
246,71131929,----其他,10,130, , 
246,71131921,----镶嵌钻石的,10,130, , 
246,7113192,---铂制：, , , , 
246,71131919,----其他,8,130, , 
246,71131911,----镶嵌钻石的,8,130, , 
页码,税则号列,货品名称,最惠国税率,普通税率,出口税率,暂定税率
247,7113191,---金制：, , , , 
247,711319,--其他贵金属制，不论是否包、镀贵金属：, , , , 
247,71131190,---其他,8,130, , 
247,71131110,---镶嵌钻石的,8,130, , 
247,711311,--银制，不论是否包、镀其他贵金属：, , , , 
247,71131,-贵金属制，不论是否包、镀贵金属：, , , , 
247,7113,第三分章珠宝首饰、金 银器及其他制 品, , , , 
247,7113,贵金属或包贵金属制的首饰及其零件：, , , , 
247,71129990,---其他,0,50, , 
247,71129920,---含有其他贵金属或贵金属化合物的废碎料,6,35, , 
247,71129910,---含有银或银化合物的废碎料,8,35, , 
247,711299,--其他：, , , , 
247,71129220,---含有铂或铂化合物的废碎料,6,35, ,0
247,71129210,---铂及包铂的废碎料,0,0, , 
247,711292,--铂及包铂的废碎料，但含有其他贵金属的除外：, , , , 
247,71129120,---含有金或金化合物的废碎料,6,35, , 
247,71129110,---金及包金的废碎料,0,0, , 
247,711291,--金及包金的废碎料，但含有其他贵金属的除外：, , , , 
247,71129,-其他：, , , , 
247,71123090,---其他,6,50, , 
页码,税则号列,货品名称,最惠国税率,普通税率,出口税率,暂定税率
248,71123010,---含有银或银化合物的,8,50, , 
248,71123,-含有贵金属或金属化合物的灰：, , , , 
248,7112,贵金属或包贵金属的废碎料；含有贵金属或贵金属化合物的其他废碎料，主要用于回收贵金属：, , , , 
248,71110000,以贱金属、银或金为底的包铂材料,3,11, , 
248,7111,以贱金属、银或金为底的包铂材料：, , , , 
248,71104990,---其他,3,11, , 
248,71104910,---板、片,0,0, , 
248,711049,--其他：, , , , 
248,71104100,--未锻造或粉末状,0,0, , 
248,71104,-铱、锇及钌：, , , , 
248,71103990,---其他,3,11, , 
248,71103910,---板、片,0,0, , 
248,711039,--其他：, , , , 
248,71103100,--未锻造或粉末状,0,0, , 
248,71103,-铑：, , , , 
248,71102990,---其他,3,11, , 
248,71102910,---板、片,0,0, , 
248,711029,--其他：, , , , 
248,71102100,--未锻造或粉末状,0,10, , 
248,71102,-钯：, , , , 
页码,税则号列,货品名称,最惠国税率,普通税率,出口税率,暂定税率
249,71101990,---其他,3,11, , 
249,71101910,---板、片,0,0, , 
249,711019,--其他：, , , , 
249,71101100,--未锻造或粉末状,0,0, , 
249,71101,-铂：, , , , 
249,7110,铂，未锻造、半制成或粉末状：, , , , 
249,71090000,以贱金属或银为底的包金材料,10.5,50, , 
249,7109,以贱金属或银为底的包金材料：, , , , 
249,71082000,-货币用,0,0, , 
249,71081300,--其他半制成形状,0,50, , 
249,71081200,--其他未锻造形状,0,0, , 
249,71081100,--金粉,0,0, , 
249,71081,-非货币用：, , , , 
249,7108,金（包括镀铂的金)，未锻造、半制成或粉末状：, , , , 
249,71070000,以贱金属为底的包银材料,10.5,50, , 
249,7107,以贱金属为底的包银材料：, , , , 
249,71069290,---其他,0,50, , 
249,71069210,---纯度达 99.99% 及以上,0,50, , 
249,710692,--半制成：, , , , 
249,71069190,---其他,0,0, , 
页码,税则号列,货品名称,最惠国税率,普通税率,出口税率,暂定税率
250,71069110,---纯度达 99.99% 及以上,0,0, , 
250,710691,--未锻造：, , , , 
250,71069,-其他：, , , , 
250,71061029,----其他,0,0, , 
250,71061021,----平均粒径小于 10 微米,0,0, , 
250,7106102,---片状粉末：, , , , 
250,71061019,----其他,0,0, , 
250,71061011,----平均粒径小于 3 微米,0,0, , 
250,7106101,---非片状粉末：, , , , 
250,71061,-银粉：, , , , 
250,7106,第二分章贵金属及包贵 金属, , , , 
250,7106,银（包括镀金、镀铂的银)，未锻造、半制成或粉末状：, , , , 
250,71059000,-其他,0,17, , 
250,71051020,---人工合成的,0,17, , 
250,71051010,---天然的,0,17, , 
250,71051,-钻石的：, , , , 
250,7105,天然或合成的宝石或半宝石的粉末：, , , , 
250,71049099,----其他,8,35, , 
250,71049091,----钻石,8,35, , 
250,7104909,---其他：, , , , 
页码,税则号列,货品名称,最惠国税率,普通税率,出口税率,暂定税率
251,71049019,----其他,6,14, , 
251,71049012,----蓝宝石,6,14, ,1
251,71049011,----钻石,6,14, , 
251,7104901,---工业用：, , , , 
251,71049,-其他：, , , , 
251,71042090,---其他,0,14, , 
251,71042010,---钻石,0,14, , 
251,71042,-其他，未加工或经简单锯开或粗制成形：, , , , 
251,71041000,-压电石英,6,14, , 
251,7104,合成或再造的宝石或半宝石，不论是否加工或分级，但未成串或镶嵌的；未分级的合成或再造的宝石或半宝石，为便于运输而暂穿成串：, , , , 
251,71039990,---其他,8,35, , 
251,71039940,---软玉,8,35, , 
251,71039930,---碧玺,8,35, , 
251,71039920,---水晶,8,35, , 
251,71039910,---翡翠,8,35, , 
251,710399,--其他：, , , , 
251,71039100,--红宝石、蓝宝石、祖母绿,8,35, , 
251,71039,-经其他加工：, , , , 
251,71031000,-未加工或经简单锯开或粗制成形,3,14, , 
251,7103,宝石（钻石除外)或半宝石，不论是否加工或分级，但未成串或镶嵌；未分级的宝石（钻石除外)或半宝石，为便于运输而暂穿成串：, , , , 
页码,税则号列,货品名称,最惠国税率,普通税率,出口税率,暂定税率
252,71023900,--其他,8,35, , 
252,71023100,--未加工或经简单锯开、劈开或粗磨,3,14, , 
252,71023,-非工业用：, , , , 
252,71022900,--其他,0,14, , 
252,71022100,--未加工或经简单锯开、劈开或粗磨,0,14, , 
252,71022,-工业用：, , , , 
252,71021000,-未分级,3,14, , 
252,7102,钻石，不论是否加工，但未镶嵌：, , , , 
252,71012290,---其他,21,130, ,0
252,71012210,---未分级,21,100, ,0
252,710122,--已加工：, , , , 
252,71012190,---其他,21,130, ,0
252,71012110,---未分级,21,100, ,0
252,710121,--未加工：, , , , 
252,71012,-养殖珍珠：, , , , 
252,71011099,----其他,21,130, , 
252,71011091,----黑珍珠,21,130, ,0
252,7101109,---其他：, , , , 
252,71011019,----其他,21,100, , 
252,71011011,----黑珍珠,21,100, ,0
页码,税则号列,货品名称,最惠国税率,普通税率,出口税率,暂定税率
253,7101101,---未分级：, , , , 
253,71011,-天然珍珠：, , , , 
253,7101,第一分章天然或养殖珍 珠、宝石或半 宝石, , , , 
253,7101,天然或养殖珍珠，不论是否加工或分级，但未成串或镶嵌；天然或养殖珍珠，为便于运输而暂穿成串：, , , , 
253,70200099,----其他,15,100, ,4
253,70200091,----保温瓶或其他保温容器用的玻璃胆,21,100, , 
253,7020009,---其他：, , , , 
253,70200019,----其他,10.5,40, , 
253,70200013,----熔融石英或其他熔融硅石制,10.5,40, , 
253,70200012,----绝缘子用玻璃伞盘,10.5,40, , 
253,70200011,----导电玻璃,10.5,40, ,7
253,7020001,---工业用：, , , , 
253,7020,其他玻璃制品：, , , , 
253,70199090,---其他,7,40, , 
253,70199029,----其他,7,40, , 
253,70199021,----每平方米重量小于450克,7,40, , 
253,7019902,---玻璃纤维布浸胶制品：, , , , 
253,70199010,---玻璃棉及其制品,7,40, , 
253,70199,-其他：, , , , 
253,70195900,--其他,12,40, , 
页码,税则号列,货品名称,最惠国税率,普通税率,出口税率,暂定税率
254,70195200,--宽度超过 30 厘米的长丝平纹织物，每平方米重量不超过 250 克，单根纱线细度不超过 136 特克斯,12,40, ,10
254,70195100,--宽度不超过 30 厘米的,12,40, , 
254,70195,-其他机织物：, , , , 
254,70194000,-粗纱机织物,12,40, , 
254,70193990,---其他,10.5,40, , 
254,70193910,---垫,10.5,40, , 
254,701939,--其他：, , , , 
254,70193200,--薄片（巴厘纱),14,40, , 
254,70193100,--席,5,40, , 
254,70193,-薄片（巴厘纱)、纤维网、席、垫、板及类似无纺产品：, , , , 
254,70191900,--其他,10,50, , 
254,70191200,--粗纱,12,50, , 
254,70191100,--长度不超过 50 毫米的短切纤维,12,50, , 
254,70191,-梳条、粗纱、纱线及短切纤维：, , , , 
254,7019,玻璃纤维（包括玻璃棉)及其制品（例如，玻璃纤维纱线及其织物)：, , , , 
254,70189000,-其他,20,100, ,10
254,70182000,-直径不超过1毫米的微型玻璃球,20,100, ,5.5
254,70181000,-玻璃珠、仿珍珠、仿宝石或仿半宝石及类似小件玻璃品,10,100, , 
254,7018,玻璃珠、仿珍珠、仿宝石或仿半宝石和类似小件玻璃品及其制品，但仿首饰除外；玻璃假眼，但医用假眼除外；灯工方法制作的玻璃塑像及其他玻璃装饰品，但仿首饰除外；直径不超过 1 毫米的微型玻璃球：, , , , 
254,70179000,-其他,8,30, , 
页码,税则号列,货品名称,最惠国税率,普通税率,出口税率,暂定税率
255,70172000,-温度在 0℃ 至 300℃ 时线膨胀系数不超过 5×10-6/开尔文的其他玻璃制,8,30, , 
255,70171000,-熔融石英或其他熔融硅石制,0,30, , 
255,7017,实验室、卫生及配药用的玻璃器，不论有无刻度或标量：, , , , 
255,70169090,---其他,18,90, , 
255,70169010,---花饰铅条窗玻璃及类似品,24,90, , 
255,70169,-其他：, , , , 
255,70161000,-供镶嵌或类似装饰用的玻璃马赛克及其他小件玻璃品，不论是否有衬背,22,100, , 
255,7016,建筑用压制或模制的铺面用玻璃块、砖、片、瓦及其他制品，不论是否夹丝；供镶嵌或类似装饰用的玻璃马赛克及其他小件玻璃品，不论是否有衬背；花饰铅条窗玻璃及类似品；多孔或泡沫玻璃块、板、片及类似品：, , , , 
255,70159090,---其他,12,80, , 
255,70159020,---平光变色镜片坯件,18,80, , 
255,70159010,---钟表玻璃,17.5,70, , 
255,70159,-其他：, , , , 
255,70151090,---其他,17.5,70, , 
255,70151010,---变色镜片坯件,21,80, , 
255,70151,-视力矫正眼镜用玻璃：, , , , 
255,7015,钟表玻璃及类似玻璃、视力矫正或非视力矫正眼镜用玻璃，呈弧面、弯曲、凹形或类似形状但未经光学加工的；制造上述玻璃用的凹面圆形及扇形玻璃：, , , , 
255,70140090,---其他,17.5,80, ,9
255,70140010,---光学仪器用光学元件毛坯,10,40, , 
255,7014,未经光学加工的信号玻璃器及玻璃制光学元件（税目 70.15 的货品除外)：, , , , 
255,70139900,--其他,7,100, , 
页码,税则号列,货品名称,最惠国税率,普通税率,出口税率,暂定税率
256,70139100,--铅晶质玻璃制,7,100, , 
256,70139,-其他玻璃器：, , , , 
256,70134900,--其他,7,100, , 
256,70134200,--温度在0℃至300℃时线膨胀系数不超过5×10-6／开尔文的其他玻璃制,7,100, , 
256,70134100,--铅晶质玻璃制,7,100, , 
256,70134,-餐桌或厨房用玻璃器皿（不包括杯子)，但玻璃陶瓷制的除外：, , , , 
256,70133700,--其他,7,100, , 
256,70133300,--铅晶质玻璃制,7,100, , 
256,70133,-其他杯子，但玻璃陶瓷制的除外：, , , , 
256,70132800,--其他,7,100, , 
256,70132200,--铅晶质玻璃制,7,100, , 
256,70132,-高脚杯，但玻璃陶瓷制的除外：, , , , 
256,70131000,-玻璃陶瓷制,7,100, , 
256,7013,玻璃器，供餐桌、厨房、盥洗室、办公室、室内装饰或类似用途（税目 70.10 或 70.18 的货品除外)：, , , , 
